Logrecord,Date,Time,Pid,Level,Component,ADDR,Content,Label,Content_after_re,Template_id,Template_string
nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:40:24.834,2931,INFO,nova.compute.claims,req-acd3afcf-5f54-4741-91f5-588fcfa08136 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 874ffb7b-49b3-4c6d-a2e9-35bf272650b1] disk limit not specified, defaulting to unlimited",874ffb7b-49b3-4c6d-a2e9-35bf272650b1,"<*> disk limit not specified, defaulting to unlimited",16,"<*> disk limit not specified, defaulting to unlimited"
nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:40:24.834,2931,INFO,nova.compute.claims,req-acd3afcf-5f54-4741-91f5-588fcfa08136 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 874ffb7b-49b3-4c6d-a2e9-35bf272650b1] Total vcpu: 16 VCPU, used: 0.00 VCPU",874ffb7b-49b3-4c6d-a2e9-35bf272650b1,"<*> Total vcpu: 16 VCPU, used: 0.00 VCPU",17,"<*> Total vcpu: 16 VCPU, used: 0.00 VCPU"
nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:40:24.835,2931,INFO,nova.compute.claims,req-acd3afcf-5f54-4741-91f5-588fcfa08136 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 874ffb7b-49b3-4c6d-a2e9-35bf272650b1] vcpu limit not specified, defaulting to unlimited",874ffb7b-49b3-4c6d-a2e9-35bf272650b1,"<*> vcpu limit not specified, defaulting to unlimited",18,"<*> vcpu limit not specified, defaulting to unlimited"
nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:40:24.867,2931,INFO,nova.compute.claims,req-acd3afcf-5f54-4741-91f5-588fcfa08136 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 874ffb7b-49b3-4c6d-a2e9-35bf272650b1] Claim successful,874ffb7b-49b3-4c6d-a2e9-35bf272650b1,<*> Claim successful,19,<*> Claim successful
nova-api.log.2017-05-14_21:27:04,2017-05-14,19:40:25.179,25746,INFO,nova.osapi_compute.wsgi.server,req-55af956b-507f-4078-a2b9-8b375f992798 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/874ffb7b-49b3-4c6d-a2e9-35bf272650b1 HTTP/1.1"" status: 200 len: 1708 time: 0.2477679",874ffb7b-49b3-4c6d-a2e9-35bf272650b1,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/874ffb7b-49b3-4c6d-a2e9-35bf272650b1 HTTP/1.1"" status: 200 len: 1708 time: 0.2477679",20,"10.11.10.1 ""GET <*> HTTP/1.1"" status: 200 len: <*> time: <*>"
nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:40:25.440,2931,INFO,nova.virt.libvirt.driver,req-acd3afcf-5f54-4741-91f5-588fcfa08136 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 874ffb7b-49b3-4c6d-a2e9-35bf272650b1] Creating image,874ffb7b-49b3-4c6d-a2e9-35bf272650b1,<*> Creating image,21,<*> Creating image
nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:40:26.727,2931,INFO,nova.compute.manager,-,[instance: 3416d0fa-6f0f-41ce-9c0a-59ae9a735da8] VM Stopped (Lifecycle Event),3416d0fa-6f0f-41ce-9c0a-59ae9a735da8,<*> VM Stopped (Lifecycle Event),1,<*> VM <*> (Lifecycle Event)
nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:40:38.309,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 874ffb7b-49b3-4c6d-a2e9-35bf272650b1] VM Started (Lifecycle Event),874ffb7b-49b3-4c6d-a2e9-35bf272650b1,<*> VM Started (Lifecycle Event),1,<*> VM <*> (Lifecycle Event)
nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:40:38.377,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 874ffb7b-49b3-4c6d-a2e9-35bf272650b1] VM Paused (Lifecycle Event),874ffb7b-49b3-4c6d-a2e9-35bf272650b1,<*> VM Paused (Lifecycle Event),1,<*> VM <*> (Lifecycle Event)
nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:40:38.498,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 874ffb7b-49b3-4c6d-a2e9-35bf272650b1] During sync_power_state the instance has a pending task (spawning). Skip.,874ffb7b-49b3-4c6d-a2e9-35bf272650b1,<*> During sync_power_state the instance has a pending task (spawning). Skip.,2,<*> During sync power state the instance has a pending task <*> Skip.
nova-api.log.2017-05-14_21:27:04,2017-05-14,19:40:45.403,25743,INFO,nova.api.openstack.compute.server_external_events,req-f75e9d87-af64-4167-b081-1cdd70e14065 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,Creating event network-vif-plugged:16fc4e73-0337-457f-b527-b9bee94adc52 for instance 874ffb7b-49b3-4c6d-a2e9-35bf272650b1,874ffb7b-49b3-4c6d-a2e9-35bf272650b1,Creating event network-vif-plugged:16fc4e73-0337-457f-b527-b9bee94adc52 for instance 874ffb7b-49b3-4c6d-a2e9-35bf272650b1,3,Creating event <*> for instance <*>
nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:40:45.419,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 874ffb7b-49b3-4c6d-a2e9-35bf272650b1] VM Resumed (Lifecycle Event),874ffb7b-49b3-4c6d-a2e9-35bf272650b1,<*> VM Resumed (Lifecycle Event),1,<*> VM <*> (Lifecycle Event)
nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:40:45.431,2931,INFO,nova.virt.libvirt.driver,-,[instance: 874ffb7b-49b3-4c6d-a2e9-35bf272650b1] Instance spawned successfully.,874ffb7b-49b3-4c6d-a2e9-35bf272650b1,<*> Instance spawned successfully.,4,<*> Instance <*> successfully.
nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:40:45.431,2931,INFO,nova.compute.manager,req-acd3afcf-5f54-4741-91f5-588fcfa08136 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 874ffb7b-49b3-4c6d-a2e9-35bf272650b1] Took 19.99 seconds to spawn the instance on the hypervisor.,874ffb7b-49b3-4c6d-a2e9-35bf272650b1,<*> Took 19.99 seconds to spawn the instance on the hypervisor.,5,<*> Took <*> seconds to <*> the instance on the hypervisor.
nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:40:45.579,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 874ffb7b-49b3-4c6d-a2e9-35bf272650b1] VM Resumed (Lifecycle Event),874ffb7b-49b3-4c6d-a2e9-35bf272650b1,<*> VM Resumed (Lifecycle Event),1,<*> VM <*> (Lifecycle Event)
nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:40:45.588,2931,INFO,nova.compute.manager,req-acd3afcf-5f54-4741-91f5-588fcfa08136 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 874ffb7b-49b3-4c6d-a2e9-35bf272650b1] Took 20.77 seconds to build instance.,874ffb7b-49b3-4c6d-a2e9-35bf272650b1,<*> Took 20.77 seconds to build instance.,6,<*> Took <*> seconds to build instance.
nova-api.log.2017-05-14_21:27:04,2017-05-14,19:40:53.284,25746,INFO,nova.osapi_compute.wsgi.server,req-b61b197c-491d-40cd-b413-32554bfa9e4c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/874ffb7b-49b3-4c6d-a2e9-35bf272650b1 HTTP/1.1"" status: 204 len: 203 time: 0.2537560",874ffb7b-49b3-4c6d-a2e9-35bf272650b1,"10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/874ffb7b-49b3-4c6d-a2e9-35bf272650b1 HTTP/1.1"" status: 204 len: 203 time: 0.2537560",7,"10.11.10.1 ""DELETE <*> HTTP/1.1"" status: 204 len: 203 time: <*>"
nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:40:53.317,2931,INFO,nova.compute.manager,req-b61b197c-491d-40cd-b413-32554bfa9e4c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 874ffb7b-49b3-4c6d-a2e9-35bf272650b1] Terminating instance,874ffb7b-49b3-4c6d-a2e9-35bf272650b1,<*> Terminating instance,8,<*> Terminating instance
nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:40:53.534,2931,INFO,nova.virt.libvirt.driver,-,[instance: 874ffb7b-49b3-4c6d-a2e9-35bf272650b1] Instance destroyed successfully.,874ffb7b-49b3-4c6d-a2e9-35bf272650b1,<*> Instance destroyed successfully.,4,<*> Instance <*> successfully.
nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:40:54.240,2931,INFO,nova.virt.libvirt.driver,req-b61b197c-491d-40cd-b413-32554bfa9e4c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 874ffb7b-49b3-4c6d-a2e9-35bf272650b1] Deleting instance files /var/lib/nova/instances/874ffb7b-49b3-4c6d-a2e9-35bf272650b1_del,874ffb7b-49b3-4c6d-a2e9-35bf272650b1,<*> Deleting instance files /var/lib/nova/instances/874ffb7b-49b3-4c6d-a2e9-35bf272650b1_del,9,<*> Deleting instance files <*> del
nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:40:54.242,2931,INFO,nova.virt.libvirt.driver,req-b61b197c-491d-40cd-b413-32554bfa9e4c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 874ffb7b-49b3-4c6d-a2e9-35bf272650b1] Deletion of /var/lib/nova/instances/874ffb7b-49b3-4c6d-a2e9-35bf272650b1_del complete,874ffb7b-49b3-4c6d-a2e9-35bf272650b1,<*> Deletion of /var/lib/nova/instances/874ffb7b-49b3-4c6d-a2e9-35bf272650b1_del complete,10,<*> Deletion of <*> del complete
nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:40:54.368,2931,INFO,nova.compute.manager,req-b61b197c-491d-40cd-b413-32554bfa9e4c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 874ffb7b-49b3-4c6d-a2e9-35bf272650b1] Took 1.05 seconds to destroy the instance on the hypervisor.,874ffb7b-49b3-4c6d-a2e9-35bf272650b1,<*> Took 1.05 seconds to destroy the instance on the hypervisor.,5,<*> Took <*> seconds to <*> the instance on the hypervisor.
nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:40:54.959,2931,INFO,nova.compute.manager,req-b61b197c-491d-40cd-b413-32554bfa9e4c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 874ffb7b-49b3-4c6d-a2e9-35bf272650b1] Took 0.59 seconds to deallocate network for instance.,874ffb7b-49b3-4c6d-a2e9-35bf272650b1,<*> Took 0.59 seconds to deallocate network for instance.,11,<*> Took <*> seconds to deallocate network for instance.
nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:41:07.044,2931,INFO,nova.compute.claims,req-68c3e42e-4a3b-4a49-885e-357ca44c5e62 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 748f18b4-88e3-4b60-822a-f2b25fac50b2] Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU",748f18b4-88e3-4b60-822a-f2b25fac50b2,"<*> Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU",12,"<*> Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU"
nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:41:07.045,2931,INFO,nova.compute.claims,req-68c3e42e-4a3b-4a49-885e-357ca44c5e62 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 748f18b4-88e3-4b60-822a-f2b25fac50b2] Total memory: 64172 MB, used: 512.00 MB",748f18b4-88e3-4b60-822a-f2b25fac50b2,"<*> Total memory: 64172 MB, used: 512.00 MB",13,"<*> Total memory: 64172 MB, used: 512.00 MB"
nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:41:07.045,2931,INFO,nova.compute.claims,req-68c3e42e-4a3b-4a49-885e-357ca44c5e62 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 748f18b4-88e3-4b60-822a-f2b25fac50b2] memory limit: 96258.00 MB, free: 95746.00 MB",748f18b4-88e3-4b60-822a-f2b25fac50b2,"<*> memory limit: 96258.00 MB, free: 95746.00 MB",14,"<*> memory limit: 96258.00 MB, free: 95746.00 MB"
nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:41:07.046,2931,INFO,nova.compute.claims,req-68c3e42e-4a3b-4a49-885e-357ca44c5e62 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 748f18b4-88e3-4b60-822a-f2b25fac50b2] Total disk: 15 GB, used: 0.00 GB",748f18b4-88e3-4b60-822a-f2b25fac50b2,"<*> Total disk: 15 GB, used: 0.00 GB",15,"<*> Total disk: 15 GB, used: 0.00 GB"
nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:41:07.046,2931,INFO,nova.compute.claims,req-68c3e42e-4a3b-4a49-885e-357ca44c5e62 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 748f18b4-88e3-4b60-822a-f2b25fac50b2] disk limit not specified, defaulting to unlimited",748f18b4-88e3-4b60-822a-f2b25fac50b2,"<*> disk limit not specified, defaulting to unlimited",16,"<*> disk limit not specified, defaulting to unlimited"
nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:41:07.047,2931,INFO,nova.compute.claims,req-68c3e42e-4a3b-4a49-885e-357ca44c5e62 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 748f18b4-88e3-4b60-822a-f2b25fac50b2] Total vcpu: 16 VCPU, used: 0.00 VCPU",748f18b4-88e3-4b60-822a-f2b25fac50b2,"<*> Total vcpu: 16 VCPU, used: 0.00 VCPU",17,"<*> Total vcpu: 16 VCPU, used: 0.00 VCPU"
nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:41:07.047,2931,INFO,nova.compute.claims,req-68c3e42e-4a3b-4a49-885e-357ca44c5e62 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 748f18b4-88e3-4b60-822a-f2b25fac50b2] vcpu limit not specified, defaulting to unlimited",748f18b4-88e3-4b60-822a-f2b25fac50b2,"<*> vcpu limit not specified, defaulting to unlimited",18,"<*> vcpu limit not specified, defaulting to unlimited"
nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:41:07.082,2931,INFO,nova.compute.claims,req-68c3e42e-4a3b-4a49-885e-357ca44c5e62 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 748f18b4-88e3-4b60-822a-f2b25fac50b2] Claim successful,748f18b4-88e3-4b60-822a-f2b25fac50b2,<*> Claim successful,19,<*> Claim successful
nova-api.log.2017-05-14_21:27:04,2017-05-14,19:41:07.400,25746,INFO,nova.osapi_compute.wsgi.server,req-77a46f0d-0c6e-4974-ad86-11c15e0ab506 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/748f18b4-88e3-4b60-822a-f2b25fac50b2 HTTP/1.1"" status: 200 len: 1708 time: 0.1893930",748f18b4-88e3-4b60-822a-f2b25fac50b2,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/748f18b4-88e3-4b60-822a-f2b25fac50b2 HTTP/1.1"" status: 200 len: 1708 time: 0.1893930",20,"10.11.10.1 ""GET <*> HTTP/1.1"" status: 200 len: <*> time: <*>"
nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:41:07.800,2931,INFO,nova.virt.libvirt.driver,req-68c3e42e-4a3b-4a49-885e-357ca44c5e62 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 748f18b4-88e3-4b60-822a-f2b25fac50b2] Creating image,748f18b4-88e3-4b60-822a-f2b25fac50b2,<*> Creating image,21,<*> Creating image
nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:41:09.297,2931,INFO,nova.compute.manager,-,[instance: 874ffb7b-49b3-4c6d-a2e9-35bf272650b1] VM Stopped (Lifecycle Event),874ffb7b-49b3-4c6d-a2e9-35bf272650b1,<*> VM Stopped (Lifecycle Event),1,<*> VM <*> (Lifecycle Event)
nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:41:21.176,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 748f18b4-88e3-4b60-822a-f2b25fac50b2] VM Started (Lifecycle Event),748f18b4-88e3-4b60-822a-f2b25fac50b2,<*> VM Started (Lifecycle Event),1,<*> VM <*> (Lifecycle Event)
nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:41:21.241,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 748f18b4-88e3-4b60-822a-f2b25fac50b2] VM Paused (Lifecycle Event),748f18b4-88e3-4b60-822a-f2b25fac50b2,<*> VM Paused (Lifecycle Event),1,<*> VM <*> (Lifecycle Event)
nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:41:21.374,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 748f18b4-88e3-4b60-822a-f2b25fac50b2] During sync_power_state the instance has a pending task (spawning). Skip.,748f18b4-88e3-4b60-822a-f2b25fac50b2,<*> During sync_power_state the instance has a pending task (spawning). Skip.,2,<*> During sync power state the instance has a pending task <*> Skip.
nova-api.log.2017-05-14_21:27:04,2017-05-14,19:41:28.857,25743,INFO,nova.api.openstack.compute.server_external_events,req-3706fe73-7b45-4a89-bcbf-458a9b212004 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,Creating event network-vif-plugged:1d7215b5-04b2-485c-a686-f82bb61a570b for instance 748f18b4-88e3-4b60-822a-f2b25fac50b2,748f18b4-88e3-4b60-822a-f2b25fac50b2,Creating event network-vif-plugged:1d7215b5-04b2-485c-a686-f82bb61a570b for instance 748f18b4-88e3-4b60-822a-f2b25fac50b2,3,Creating event <*> for instance <*>
nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:41:28.871,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 748f18b4-88e3-4b60-822a-f2b25fac50b2] VM Resumed (Lifecycle Event),748f18b4-88e3-4b60-822a-f2b25fac50b2,<*> VM Resumed (Lifecycle Event),1,<*> VM <*> (Lifecycle Event)
nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:41:28.877,2931,INFO,nova.virt.libvirt.driver,-,[instance: 748f18b4-88e3-4b60-822a-f2b25fac50b2] Instance spawned successfully.,748f18b4-88e3-4b60-822a-f2b25fac50b2,<*> Instance spawned successfully.,4,<*> Instance <*> successfully.
nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:41:28.877,2931,INFO,nova.compute.manager,req-68c3e42e-4a3b-4a49-885e-357ca44c5e62 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 748f18b4-88e3-4b60-822a-f2b25fac50b2] Took 21.08 seconds to spawn the instance on the hypervisor.,748f18b4-88e3-4b60-822a-f2b25fac50b2,<*> Took 21.08 seconds to spawn the instance on the hypervisor.,5,<*> Took <*> seconds to <*> the instance on the hypervisor.
nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:41:29.020,2931,INFO,nova.compute.manager,req-68c3e42e-4a3b-4a49-885e-357ca44c5e62 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 748f18b4-88e3-4b60-822a-f2b25fac50b2] Took 21.99 seconds to build instance.,748f18b4-88e3-4b60-822a-f2b25fac50b2,<*> Took 21.99 seconds to build instance.,6,<*> Took <*> seconds to build instance.
nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:41:29.097,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 748f18b4-88e3-4b60-822a-f2b25fac50b2] VM Resumed (Lifecycle Event),748f18b4-88e3-4b60-822a-f2b25fac50b2,<*> VM Resumed (Lifecycle Event),1,<*> VM <*> (Lifecycle Event)
nova-api.log.2017-05-14_21:27:04,2017-05-14,19:41:37.028,25746,INFO,nova.osapi_compute.wsgi.server,req-f7bf4f28-1272-4893-9837-194f5665282d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/748f18b4-88e3-4b60-822a-f2b25fac50b2 HTTP/1.1"" status: 204 len: 203 time: 0.2861309",748f18b4-88e3-4b60-822a-f2b25fac50b2,"10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/748f18b4-88e3-4b60-822a-f2b25fac50b2 HTTP/1.1"" status: 204 len: 203 time: 0.2861309",7,"10.11.10.1 ""DELETE <*> HTTP/1.1"" status: 204 len: 203 time: <*>"
nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:41:37.062,2931,INFO,nova.compute.manager,req-f7bf4f28-1272-4893-9837-194f5665282d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 748f18b4-88e3-4b60-822a-f2b25fac50b2] Terminating instance,748f18b4-88e3-4b60-822a-f2b25fac50b2,<*> Terminating instance,8,<*> Terminating instance
nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:41:37.278,2931,INFO,nova.virt.libvirt.driver,-,[instance: 748f18b4-88e3-4b60-822a-f2b25fac50b2] Instance destroyed successfully.,748f18b4-88e3-4b60-822a-f2b25fac50b2,<*> Instance destroyed successfully.,4,<*> Instance <*> successfully.
nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:41:37.949,2931,INFO,nova.virt.libvirt.driver,req-f7bf4f28-1272-4893-9837-194f5665282d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 748f18b4-88e3-4b60-822a-f2b25fac50b2] Deleting instance files /var/lib/nova/instances/748f18b4-88e3-4b60-822a-f2b25fac50b2_del,748f18b4-88e3-4b60-822a-f2b25fac50b2,<*> Deleting instance files /var/lib/nova/instances/748f18b4-88e3-4b60-822a-f2b25fac50b2_del,9,<*> Deleting instance files <*> del
nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:41:37.951,2931,INFO,nova.virt.libvirt.driver,req-f7bf4f28-1272-4893-9837-194f5665282d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 748f18b4-88e3-4b60-822a-f2b25fac50b2] Deletion of /var/lib/nova/instances/748f18b4-88e3-4b60-822a-f2b25fac50b2_del complete,748f18b4-88e3-4b60-822a-f2b25fac50b2,<*> Deletion of /var/lib/nova/instances/748f18b4-88e3-4b60-822a-f2b25fac50b2_del complete,10,<*> Deletion of <*> del complete
nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:41:38.070,2931,INFO,nova.compute.manager,req-f7bf4f28-1272-4893-9837-194f5665282d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 748f18b4-88e3-4b60-822a-f2b25fac50b2] Took 1.00 seconds to destroy the instance on the hypervisor.,748f18b4-88e3-4b60-822a-f2b25fac50b2,<*> Took 1.00 seconds to destroy the instance on the hypervisor.,5,<*> Took <*> seconds to <*> the instance on the hypervisor.
nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:41:38.659,2931,INFO,nova.compute.manager,req-f7bf4f28-1272-4893-9837-194f5665282d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 748f18b4-88e3-4b60-822a-f2b25fac50b2] Took 0.59 seconds to deallocate network for instance.,748f18b4-88e3-4b60-822a-f2b25fac50b2,<*> Took 0.59 seconds to deallocate network for instance.,11,<*> Took <*> seconds to deallocate network for instance.
nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:41:50.471,2931,INFO,nova.compute.claims,req-8f264889-3d83-4a1d-8201-f9b83495f69d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 20ae04a8-169b-43fc-87cc-52cdf2fa77d3] Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU",20ae04a8-169b-43fc-87cc-52cdf2fa77d3,"<*> Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU",12,"<*> Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU"
nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:41:50.472,2931,INFO,nova.compute.claims,req-8f264889-3d83-4a1d-8201-f9b83495f69d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 20ae04a8-169b-43fc-87cc-52cdf2fa77d3] Total memory: 64172 MB, used: 512.00 MB",20ae04a8-169b-43fc-87cc-52cdf2fa77d3,"<*> Total memory: 64172 MB, used: 512.00 MB",13,"<*> Total memory: 64172 MB, used: 512.00 MB"
nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:41:50.473,2931,INFO,nova.compute.claims,req-8f264889-3d83-4a1d-8201-f9b83495f69d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 20ae04a8-169b-43fc-87cc-52cdf2fa77d3] memory limit: 96258.00 MB, free: 95746.00 MB",20ae04a8-169b-43fc-87cc-52cdf2fa77d3,"<*> memory limit: 96258.00 MB, free: 95746.00 MB",14,"<*> memory limit: 96258.00 MB, free: 95746.00 MB"
